Reporting org,Reporting org type,Provider org,Receiver org,Humanitarian?,Strict?,Transaction type,Transaction direction,Total money
European Bank for Reconstruction and Development,40,,PROCREDIT BANK AD BELGRADE,0,0,commitments,outgoing,11635000
European Bank for Reconstruction and Development,40,,PROCREDIT BANK ALBANIA SHA,0,0,commitments,outgoing,6118000
European Bank for Reconstruction and Development,40,,PUBLIC POWER CORPORATION SA,0,0,commitments,outgoing,189152000
European Bank for Reconstruction and Development,40,,PUBLIC POWER CORPORATION SA,0,0,spending,outgoing,186680000
European Bank for Reconstruction and Development,40,,QATAR NATIONAL BANK ALAHLI SAE,0,0,commitments,outgoing,92974309
European Bank for Reconstruction and Development,40,,QNB FINANSBANK AS,0,0,commitments,outgoing,49750192
European Bank for Reconstruction and Development,40,,RAJA SA,0,0,commitments,outgoing,6046500
European Bank for Reconstruction and Development,40,,SAKAERONAVIGATSIA LTD,0,0,commitments,outgoing,11833000
European Bank for Reconstruction and Development,40,,SAKAERONAVIGATSIA LTD,0,0,spending,outgoing,11737000
European Bank for Reconstruction and Development,40,,SOCIETE NATIONALE DES AUTOROUTES DU MAROC,0,0,commitments,outgoing,117500000
European Bank for Reconstruction and Development,40,,SOCIETE NATIONALE DES AUTOROUTES DU MAROC,0,0,spending,outgoing,73833354
European Bank for Reconstruction and Development,40,,SOCIETE TUNISIENNE DE L'ELECTRICITE ET DU GAZ,0,0,commitments,outgoing,245600000
European Bank for Reconstruction and Development,40,,SPARKASSE BANK DD,0,0,commitments,outgoing,5974000
European Bank for Reconstruction and Development,40,,SPARKASSE BANK MACEDONIJA AD,0,0,commitments,outgoing,22876000
European Bank for Reconstruction and Development,40,,SPARKASSE LEASING DOO,0,0,commitments,outgoing,1190800
European Bank for Reconstruction and Development,40,,STADLER MINSK CJSC,0,0,commitments,outgoing,23622000
European Bank for Reconstruction and Development,40,,TAYFUN-PLUS PE,0,0,commitments,outgoing,4727600
European Bank for Reconstruction and Development,40,,TBC BANK JSC,0,0,commitments,outgoing,96050445
European Bank for Reconstruction and Development,40,,TPAY MOBILE FZ LLC,0,0,commitments,outgoing,4641472
European Bank for Reconstruction and Development,40,,TURK EKONOMI BANKASI AS,0,0,commitments,outgoing,60025907
European Bank for Reconstruction and Development,40,,TURKEY SOVEREIGN,0,1,commitments,outgoing,153543000
European Bank for Reconstruction and Development,40,,TURKIYE GARANTI BANKASI AS,0,0,commitments,outgoing,50787154
European Bank for Reconstruction and Development,40,,TURKIYE IS BANKASI AS,0,0,commitments,outgoing,54246176
European Bank for Reconstruction and Development,40,,UKRAINIAN STATE AIR TRAFFIC SERVICES ENTERPRISE,0,0,commitments,outgoing,22636000
European Bank for Reconstruction and Development,40,,UKRAINIAN STATE AIR TRAFFIC SERVICES ENTERPRISE,0,0,spending,outgoing,14710960
European Bank for Reconstruction and Development,40,,UNICREDIT BANK AD BANJA LUKA,0,0,commitments,outgoing,23802000
European Bank for Reconstruction and Development,40,,UNICREDIT BANK SERBIA JSC,0,0,commitments,outgoing,84397500
European Bank for Reconstruction and Development,40,,UNIMETAL LLC,0,0,commitments,outgoing,1194559
European Bank for Reconstruction and Development,40,,UNIVERSAL ALLOY CORPORATION EUROPE SRL,0,0,commitments,outgoing,24573554
European Bank for Reconstruction and Development,40,,UZBEK INDUSTRIAL AND CONSTRUCTION BANK JSCB (UZPROMSTROYBANK),0,0,commitments,outgoing,25361084
European Bank for Reconstruction and Development,40,,VMG INDUSTRY FLLC,0,0,commitments,outgoing,5912000
European Bank for Reconstruction and Development,40,,YAKYMLY KUMUSH SUWY ES,0,0,commitments,outgoing,2012697
European Bank for Reconstruction and Development,40,,YAPI VE KREDI BANKASI AS,0,0,commitments,outgoing,92028461
European Commission - Humanitarian Aid & Civil Protection,15,,ACTED (FR),1,1,commitments,outgoing,1780191
European Commission - Humanitarian Aid & Civil Protection,15,,ACTED (FR),1,1,spending,outgoing,12162304
European Commission - Humanitarian Aid & Civil Protection,15,,ADRA Danmark,1,1,commitments,outgoing,1776900
European Commission - Humanitarian Aid & Civil Protection,15,,ADRA Danmark,1,1,spending,outgoing,3098603
European Commission - Humanitarian Aid & Civil Protection,15,,AGA KHAN FOUNDATION (United Kingdom),1,1,commitments,outgoing,3792950
European Commission - Humanitarian Aid & Civil Protection,15,,AGA KHAN FOUNDATION (United Kingdom),1,1,spending,outgoing,3219440
European Commission - Humanitarian Aid & Civil Protection,15,,ASSOCIAZIONE INTERNAZIONALE VOLONTARI LAICI- SERVIZIO DI PACE (ITA),1,1,spending,outgoing,553044
European Commission - Humanitarian Aid & Civil Protection,15,,Acción Contra El Hambre (ES),1,1,commitments,outgoing,18897079
European Commission - Humanitarian Aid & Civil Protection,15,,Acción Contra El Hambre (ES),1,1,spending,outgoing,21480058
European Commission - Humanitarian Aid & Civil Protection,15,,Action Contre La Faim (FR),1,1,commitments,outgoing,6446150
European Commission - Humanitarian Aid & Civil Protection,15,,Action Contre La Faim (FR),1,1,spending,outgoing,8183674
European Commission - Humanitarian Aid & Civil Protection,15,,ActionAid International Italia onlus,1,1,commitments,outgoing,1673690
European Commission - Humanitarian Aid & Civil Protection,15,,ActionAid International Italia onlus,1,1,spending,outgoing,1438344
European Commission - Humanitarian Aid & Civil Protection,15,,Aide internationale de la Croix-Rouge luxembourgeoise A.S.B.L.,1,1,spending,outgoing,802200
European Commission - Humanitarian Aid & Civil Protection,15,,Associazione Italiana per la Solidarietà tra i Popoli,1,1,commitments,outgoing,991620
European Commission - Humanitarian Aid & Civil Protection,15,,Associazione Italiana per la Solidarietà tra i Popoli,1,1,spending,outgoing,783576
European Commission - Humanitarian Aid & Civil Protection,15,,Ayuda en Acción (ES),1,1,commitments,outgoing,3674930
European Commission - Humanitarian Aid & Civil Protection,15,,Ayuda en Acción (ES),1,1,spending,outgoing,3238046
European Commission - Humanitarian Aid & Civil Protection,15,,BRITISH RED CROSS (GBR),1,1,spending,outgoing,978321
European Commission - Humanitarian Aid & Civil Protection,15,,CARE INTERNATIONAL UK,1,1,spending,outgoing,1037974
European Commission - Humanitarian Aid & Civil Protection,15,,CESVI Fondazione Onlus,1,1,commitments,outgoing,5909000
European Commission - Humanitarian Aid & Civil Protection,15,,CESVI Fondazione Onlus,1,1,spending,outgoing,4321110
European Commission - Humanitarian Aid & Civil Protection,15,,COMITE INTERNATIONAL DE LA CROIX-ROUGE (CICR),1,1,commitments,outgoing,41721293
European Commission - Humanitarian Aid & Civil Protection,15,,COMITE INTERNATIONAL DE LA CROIX-ROUGE (CICR),1,1,spending,outgoing,43781300
European Commission - Humanitarian Aid & Civil Protection,15,,"CONCERN WORLDWIDE, (IRL)",1,0,commitments,outgoing,4643140
European Commission - Humanitarian Aid & Civil Protection,15,,"CONCERN WORLDWIDE, (IRL)",1,0,spending,outgoing,3956826
European Commission - Humanitarian Aid & Civil Protection,15,,"CONCERN WORLDWIDE, (IRL)",1,1,commitments,outgoing,5898105
European Commission - Humanitarian Aid & Civil Protection,15,,"CONCERN WORLDWIDE, (IRL)",1,1,spending,outgoing,9996147
European Commission - Humanitarian Aid & Civil Protection,15,,"CROIX ROUGE DE BELGIQUE - communauté francophone, (BEL)",1,1,spending,outgoing,3565136
European Commission - Humanitarian Aid & Civil Protection,15,,CROIX-ROUGE FRANCAISE,1,1,commitments,outgoing,3968690
European Commission - Humanitarian Aid & Civil Protection,15,,CROIX-ROUGE FRANCAISE,1,1,spending,outgoing,2794864
European Commission - Humanitarian Aid & Civil Protection,15,,"CRUZ ROJA ESPAÑOLA, (E)",1,1,commitments,outgoing,831150
European Commission - Humanitarian Aid & Civil Protection,15,,"CRUZ ROJA ESPAÑOLA, (E)",1,1,spending,outgoing,648900
European Commission - Humanitarian Aid & Civil Protection,15,,Care Deutschland e.V.,1,1,spending,outgoing,2633357
European Commission - Humanitarian Aid & Civil Protection,15,,Care France,1,1,spending,outgoing,86632
European Commission - Humanitarian Aid & Civil Protection,15,,Care Österreich,1,1,spending,outgoing,5334124
European Commission - Humanitarian Aid & Civil Protection,15,,Caritas Österreich,1,1,spending,outgoing,2746360
European Commission - Humanitarian Aid & Civil Protection,15,,Comitato Internazionale per lo Sviluppo dei Popoli (IT),1,1,commitments,outgoing,5405505
European Commission - Humanitarian Aid & Civil Protection,15,,Comitato Internazionale per lo Sviluppo dei Popoli (IT),1,1,spending,outgoing,4436932
European Commission - Humanitarian Aid & Civil Protection,15,,Cooperazione Internazionale (IT),1,1,commitments,outgoing,4890245
European Commission - Humanitarian Aid & Civil Protection,15,,Cooperazione Internazionale (IT),1,1,spending,outgoing,4624043
European Commission - Humanitarian Aid & Civil Protection,15,,DANSK FLYGTNINGEHJAELP,1,1,commitments,outgoing,20868701
European Commission - Humanitarian Aid & Civil Protection,15,,DANSK FLYGTNINGEHJAELP,1,1,spending,outgoing,41075602
European Commission - Humanitarian Aid & Civil Protection,15,,"DANSK RODE KORS, (DNK)",1,1,commitments,outgoing,7622090
European Commission - Humanitarian Aid & Civil Protection,15,,"DANSK RODE KORS, (DNK)",1,1,spending,outgoing,5457468
European Commission - Humanitarian Aid & Civil Protection,15,,DEUTSCHE GESELLSCHAFT FÜR INTERNATIONALE ZUSAMMENARBEIT,1,1,spending,outgoing,1203638
European Commission - Humanitarian Aid & Civil Protection,15,,DEUTSCHE WELTHUNGERHILFE e.V.,1,1,spending,outgoing,1596693
European Commission - Humanitarian Aid & Civil Protection,15,,"DEUTSCHER CARITASVERBAND e.V, (DEU)",1,1,commitments,outgoing,1767180
European Commission - Humanitarian Aid & Civil Protection,15,,"DEUTSCHER CARITASVERBAND e.V, (DEU)",1,1,spending,outgoing,1521410
European Commission - Humanitarian Aid & Civil Protection,15,,"DEUTSCHES ROTES KREUZ, (DEU)",1,1,commitments,outgoing,4948050
European Commission - Humanitarian Aid & Civil Protection,15,,"DEUTSCHES ROTES KREUZ, (DEU)",1,1,spending,outgoing,3529920
European Commission - Humanitarian Aid & Civil Protection,15,,Evangelisches Werk für Diakonie und Entwicklung e.V.,1,1,spending,outgoing,3852386
European Commission - Humanitarian Aid & Civil Protection,15,,FEDERATION HANDICAP INTERNATIONAL,1,0,commitments,outgoing,1043088
European Commission - Humanitarian Aid & Civil Protection,15,,FEDERATION HANDICAP INTERNATIONAL,1,0,spending,outgoing,874646
European Commission - Humanitarian Aid & Civil Protection,15,,FEDERATION HANDICAP INTERNATIONAL,1,1,commitments,outgoing,4721652
European Commission - Humanitarian Aid & Civil Protection,15,,FEDERATION HANDICAP INTERNATIONAL,1,1,spending,outgoing,7682949
European Commission - Humanitarian Aid & Civil Protection,15,,FEDERATION INTERNATIONALE DES SOCIETES DE LA CROIX-ROUGE ET DU CROISSANT ROUGE,1,1,commitments,outgoing,7255210
European Commission - Humanitarian Aid & Civil Protection,15,,FEDERATION INTERNATIONALE DES SOCIETES DE LA CROIX-ROUGE ET DU CROISSANT ROUGE,1,1,spending,outgoing,655481208
European Commission - Humanitarian Aid & Civil Protection,15,,"FOLKEKIRKENS NODHJAELP, (FKN)",1,1,commitments,outgoing,807000
European Commission - Humanitarian Aid & Civil Protection,15,,"FOLKEKIRKENS NODHJAELP, (FKN)",1,1,spending,outgoing,877098
European Commission - Humanitarian Aid & Civil Protection,15,,FONDAZIONE TERRE DES HOMMES ITALIA ONLUS,1,1,commitments,outgoing,2281949
European Commission - Humanitarian Aid & Civil Protection,15,,FONDAZIONE TERRE DES HOMMES ITALIA ONLUS,1,1,spending,outgoing,2273044
European Commission - Humanitarian Aid & Civil Protection,15,,"FUNDACION ALIANZA POR LOS DERECHOS, LA IGUALD Y LA SOLIDARIDAD INTERNACIONAL",1,1,commitments,outgoing,535365
European Commission - Humanitarian Aid & Civil Protection,15,,"FUNDACION ALIANZA POR LOS DERECHOS, LA IGUALD Y LA SOLIDARIDAD INTERNACIONAL",1,1,spending,outgoing,628464
European Commission - Humanitarian Aid & Civil Protection,15,,Fondation Caritas Luxembourg,1,1,commitments,outgoing,1000450
European Commission - Humanitarian Aid & Civil Protection,15,,Fondation Caritas Luxembourg,1,1,spending,outgoing,2997740
European Commission - Humanitarian Aid & Civil Protection,15,,Fundacion Oxfam Intermon(ES),1,1,commitments,outgoing,11362370
European Commission - Humanitarian Aid & Civil Protection,15,,Fundacion Oxfam Intermon(ES),1,1,spending,outgoing,7590908
European Commission - Humanitarian Aid & Civil Protection,15,,Fundación Save The Children,1,0,commitments,outgoing,666420
European Commission - Humanitarian Aid & Civil Protection,15,,Fundación Save The Children,1,0,spending,outgoing,548979
European Commission - Humanitarian Aid & Civil Protection,15,,Fundación Save The Children,1,1,commitments,outgoing,1803278
European Commission - Humanitarian Aid & Civil Protection,15,,Fundación Save The Children,1,1,spending,outgoing,1104235
European Commission - Humanitarian Aid & Civil Protection,15,,"GOAL, (IRL)",1,1,commitments,outgoing,7728460
European Commission - Humanitarian Aid & Civil Protection,15,,"GOAL, (IRL)",1,1,spending,outgoing,13288307
European Commission - Humanitarian Aid & Civil Protection,15,,HELP- HILFE ZUR SELBSTHILFE E.V. (DEU),1,1,commitments,outgoing,1079800
European Commission - Humanitarian Aid & Civil Protection,15,,HELP- HILFE ZUR SELBSTHILFE E.V. (DEU),1,1,spending,outgoing,1311973
European Commission - Humanitarian Aid & Civil Protection,15,,HET NEDERLANDSE RODE KRUIS (NLD),1,1,commitments,outgoing,1640100
European Commission - Humanitarian Aid & Civil Protection,15,,HET NEDERLANDSE RODE KRUIS (NLD),1,1,spending,outgoing,893280
European Commission - Humanitarian Aid & Civil Protection,15,,HOPE'87 - HUNDREDS OF ORIGINAL PROJECTS FOR EMPLOYMENT,1,1,spending,outgoing,1348440
European Commission - Humanitarian Aid & Civil Protection,15,,INTERNATIONAL ORGANIZATION FOR MIGRATION (INT),1,1,commitments,outgoing,51380010
European Commission - Humanitarian Aid & Civil Protection,15,,INTERNATIONAL ORGANIZATION FOR MIGRATION (INT),1,1,spending,outgoing,52602118
European Commission - Humanitarian Aid & Civil Protection,15,,INTERSOS,1,1,commitments,outgoing,8482510
European Commission - Humanitarian Aid & Civil Protection,15,,INTERSOS,1,1,spending,outgoing,8092883
European Commission - Humanitarian Aid & Civil Protection,15,,International Medical Corps UK,1,1,commitments,outgoing,2642210
European Commission - Humanitarian Aid & Civil Protection,15,,International Medical Corps UK,1,1,spending,outgoing,3596264
European Commission - Humanitarian Aid & Civil Protection,15,,International Rescue Committee IRC Deutschland gGmbH,1,0,commitments,outgoing,1093400
European Commission - Humanitarian Aid & Civil Protection,15,,International Rescue Committee IRC Deutschland gGmbH,1,0,spending,outgoing,877213
European Commission - Humanitarian Aid & Civil Protection,15,,International Rescue Committee IRC Deutschland gGmbH,1,1,commitments,outgoing,35390167
European Commission - Humanitarian Aid & Civil Protection,15,,International Rescue Committee IRC Deutschland gGmbH,1,1,spending,outgoing,48440455
European Commission - Humanitarian Aid & Civil Protection,15,,KIRKON ULKOMAANAPU SR,1,1,commitments,outgoing,1254660
European Commission - Humanitarian Aid & Civil Protection,15,,KIRKON ULKOMAANAPU SR,1,1,spending,outgoing,1034000
European Commission - Humanitarian Aid & Civil Protection,15,,Kirkens Nødhjelp,1,1,spending,outgoing,1563360
European Commission - Humanitarian Aid & Civil Protection,15,,MEDAIR e.V.,1,0,commitments,outgoing,4195102
European Commission - Humanitarian Aid & Civil Protection,15,,MEDAIR e.V.,1,0,spending,outgoing,3343674
European Commission - Humanitarian Aid & Civil Protection,15,,MEDAIR e.V.,1,1,commitments,outgoing,5962140
European Commission - Humanitarian Aid & Civil Protection,15,,MEDAIR e.V.,1,1,spending,outgoing,4789806
European Commission - Humanitarian Aid & Civil Protection,15,,MEDECINS DU MONDE,1,1,commitments,outgoing,10578120
European Commission - Humanitarian Aid & Civil Protection,15,,MEDECINS DU MONDE,1,1,spending,outgoing,12272646
European Commission - Humanitarian Aid & Civil Protection,15,,MERCY CORPS EUROPE (GBR),1,1,commitments,outgoing,6862500
European Commission - Humanitarian Aid & Civil Protection,15,,MERCY CORPS EUROPE (GBR),1,1,spending,outgoing,6809076
